simulation_id,global_seed,policy,unix_timestamp_ms,STA_ID,trafficType,UL_OFDMA_enabled,distance_m,packet_periodicity_s,payload_size,num_antennas_mimo_STA,num_antennas_mimo_AP,frequency_band_GHz,AP_channel_number,STA_channel_number,txpower_dBm,ACK_seq_type,guard_interval,mcs,channel_width_MHz_STA,channel_width_MHz_AP,num_STAs_total,avg_lat_ms,max_lat_ms,min_lat_ms,stddev_lat_ms,pktloss_perc,throughput_Mbps,avg_snr_dB,max_snr_dB,min_snr_dB,avg_rssi_dB,max_rssi_dB,min_rssi_dB,most_used_MCS,MCS0,MCS1,MCS2,MCS3,MCS4,MCS5,MCS6,MCS7,MCS8,MCS9,MCS10,MCS11,MCS_unavailable_count,latency_distr_ms_0.0-0.1,latency_distr_ms_0.1-0.2,latency_distr_ms_0.2-0.3,latency_distr_ms_0.3-0.4,latency_distr_ms_0.4-0.5,latency_distr_ms_0.5-0.6,latency_distr_ms_0.6-0.7,latency_distr_ms_0.7-0.8,latency_distr_ms_0.8-0.9,latency_distr_ms_0.9-1.0,latency_distr_ms_1-2,latency_distr_ms_2-3,latency_distr_ms_3-4,latency_distr_ms_4-5,latency_distr_ms_5-6,latency_distr_ms_6-7,latency_distr_ms_7-8,latency_distr_ms_8-9,latency_distr_ms_9-10,latency_distr_ms_10-11,latency_distr_ms_11-12,latency_distr_ms_12-13,latency_distr_ms_13-14,latency_distr_ms_14-15,latency_distr_ms_15-16,latency_distr_ms_16-17,latency_distr_ms_17-18,latency_distr_ms_18-19,latency_distr_ms_19-20,latency_distr_ms_20-inf,rx_bytes_per_class,tx_bytes_per_class,t0,t1,twtDuration,last_trx,last_teff,last_AOI,t0>t1,effective_latency,energymodel_elapsed_time,energymodel_awake_elapsed_time,energymodel_avg_current_mA,energymodel_total_energy_J,deadline_ms,deadline_met,TX_energy_J,TX_energy_percentage,TX_time_ms,TX_time_percentage,RX_energy_J,RX_energy_percentage,RX_time_ms,RX_time_percentage,CCA_busy_energy_J,CCA_busy_energy_percentage,CCA_busy_time_ms,CCA_busy_time_percentage,SLEEP_energy_J,SLEEP_energy_percentage,SLEEP_time_ms,SLEEP_time_percentage,IDLE_energy_J,IDLE_energy_percentage,IDLE_time_ms,IDLE_time_percentage,desired_duration_ms,diff_duration_ms
1,42,unset,1776341850227,4,DL,1,1.0000000000,0.3072000000,1000,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,6,20,20,10,1.7538571429,3.4810000000,1.4020000000,0.0007642828,0.0000000000,0.0000109375,67.5005958441,67.5450303401,67.2339888684,-32.4565608061,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2045.2640000000,113.3240000000,28.4127684446,0.1743348373,0.0000000000,0,0.0050908987,2.9201843982,3.0560000000,0.1494183636,0.0188529360,10.8142103379,16.1800000000,0.7910959172,0.0183632400,10.5333163941,20.8200000000,1.0179614954,0.0674053866,38.6643241455,1931.9400000000,94.4591993992,0.0646223760,37.0679647243,73.2680000000,3.5823248246,0.0000000000,1843.6020000000
1,42,unset,1776341850227,5,DL,1,1.0000000000,0.1024000000,500,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,8,20,20,10,2.0398500000,4.1840000000,1.4020000000,0.0007061642,0.0000000000,0.0000156250,67.5377507925,67.6277555998,67.2339888684,-32.7674194376,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0.1000000000,1.0000000000,5.0000000000,1947.0020000000,1945.6000000000,1946.9020000000,0,1946.0020000000,2045.0240000000,113.0840000000,28.6398764415,0.1757077040,0.0000000000,0,0.0053840918,3.0642320833,3.2320000000,0.1580421550,0.0248047776,14.1170688761,21.2880000000,1.0409657784,0.0135369360,7.7042358922,15.3480000000,0.7505046396,0.0674053866,38.3622260437,1931.9400000000,94.4702849453,0.0645765120,36.7522371047,73.2160000000,3.5802024817,0.0000000000,1946.0020000000
1,42,unset,1776341850227,6,DL,1,1.0000000000,0.2048000000,500,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,8,20,20,10,1.6920000000,4.8780000000,1.3060000000,0.0011203607,0.0000000000,0.0000078125,67.5139261929,67.5450303401,67.2339888684,-32.7427890306,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2045.2640000000,113.3240000000,28.4256723631,0.1744140131,0.0000000000,0,0.0052374953,3.0029096788,3.1440000000,0.1537209866,0.0188948832,10.8333515561,16.2160000000,0.7928560812,0.0182644560,10.4718971128,20.7080000000,1.0124854298,0.0674053866,38.6467723606,1931.9400000000,94.4591993992,0.0646117920,37.0450692917,73.2560000000,3.5817381032,0.0000000000,1843.6020000000
1,42,unset,1776341850227,7,DL,1,1.0000000000,0.1024000000,1400,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,10,20,20,10,2.5194000000,5.6090000000,1.9370000000,0.0008204752,0.0000000000,0.0000437500,67.3863663196,67.6277555998,67.2339888684,-29.2734388909,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0.1000000000,1.0000000000,5.0000000000,1947.5370000000,1945.6000000000,1947.4370000000,0,1946.5370000000,2044.3520000000,112.4120000000,28.3240144554,0.1737127668,0.0000000000,0,0.0042313098,2.4358081895,2.5400000000,0.1242447485,0.0212672304,12.2427561265,18.2520000000,0.8928012397,0.0162323280,9.3443494678,18.4040000000,0.9002363585,0.0674053866,38.8027822259,1931.9400000000,94.5013383214,0.0645765120,37.1743039902,73.2160000000,3.5813793319,0.0000000000,1946.5370000000
1,42,unset,1776341850227,8,DL,1,1.0000000000,0.3072000000,1400,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,10,20,20,10,16.5074285714,103.9300000000,1.5300000000,0.0385518794,0.0000000000,0.0000153125,67.5450303401,67.5450303401,67.5450303401,-33.4106548878,-33.4106548878,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9800,9800,0.1000000000,1.0000000000,5.0000000000,1845.5320000000,1843.2000000000,1845.4320000000,0,1844.5320000000,2045.2640000000,113.3240000000,28.4496070727,0.1745608715,0.0000000000,0,0.0051042257,2.9240376934,3.0640000000,0.1498095111,0.0197571312,11.3181900574,16.9560000000,0.8290372294,0.0176717520,10.1235470757,20.0360000000,0.9796290357,0.0674053866,38.6142587560,1931.9400000000,94.4591993992,0.0646223760,37.0199664175,73.2680000000,3.5823248246,0.0000000000,1844.5320000000
1,42,unset,1776341850227,9,DL,1,1.0000000000,0.1024000000,700,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,11,20,20,10,6.7972427500,105.2068550000,1.3060000000,0.0231677986,0.0000000000,0.0000218750,67.5139261929,67.5450303401,67.2339888684,-32.7427890306,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000,14000,0.1000000000,1.0000000000,5.0000000000,1947.0020000000,1945.6000000000,1946.9020000000,0,1946.0020000000,2045.2640000000,113.3240000000,28.6427550673,0.1757459874,0.0000000000,0,0.0057305928,3.2607246884,3.4400000000,0.1681934459,0.0234205200,13.3263469320,20.1000000000,0.9827582161,0.0146094480,8.3128202334,16.5640000000,0.8098709995,0.0674053866,38.3538694665,1931.9400000000,94.4591993992,0.0645800400,36.7462386797,73.2200000000,3.5799779393,0.0000000000,1946.0020000000
1,42,unset,1776341850227,10,DL,1,1.0000000000,0.2048000000,700,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,11,20,20,10,11.7970000000,105.9280000000,1.3060000000,0.0330742930,0.0000000000,0.0000109375,67.5139261929,67.5450303401,67.2339888684,-32.7427890306,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000,7000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2045.2640000000,113.3240000000,28.4286956012,0.1744325630,0.0000000000,0,0.0052841396,3.0293309620,3.1720000000,0.1550900031,0.0188809008,10.8241835532,16.2040000000,0.7922693598,0.0182503440,10.4626932506,20.6920000000,1.0117031347,0.0674053866,38.6426624853,1931.9400000000,94.4591993992,0.0646117920,37.0411297489,73.2560000000,3.5817381032,0.0000000000,1843.6020000000
1,42,unset,1776343168605,1,DL,1,1,0.1024,700,1,4,5,36,36,20,ACK-SU-FORMAT,800,4,20,20,10,1.90455,2.35,1.402,0.000427429,0,2.1875e-05,67.5378,67.6278,67.234,-32.7674,-26.732,-33.4107,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0.1000000000,1.0000000000,5.0000000000,1947.0020000000,1945.6000000000,1946.9020000000,0,1946.0020000000,2045.2640000000,113.3240000000,28.7001988399,0.1760984504,0.0000000000,0,0.0057839006,3.2844699232,3.4720000000,0.1697580361,0.0247674912,14.0645707774,21.2560000000,1.0392790368,0.0135651600,7.7031682937,15.3800000000,0.7519811623,0.0674053866,38.2771037630,1931.9400000000,94.4591993992,0.0645765120,36.6706872426,73.2160000000,3.5797823655,0.0000000000,1946.0020000000
1,42,unset,1776343168605,2,DL,1,1.0000000000,0.2048000000,700,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,4,20,20,10,1.4242000000,2.2000000000,1.3060000000,0.0002763194,0.0000000000,0.0000109375,67.5139261929,67.5450303401,67.2339888684,-32.7427890306,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2045.2640000000,113.3240000000,28.4286956012,0.1744325630,0.0000000000,0,0.0052841396,3.0293309620,3.1720000000,0.1550900031,0.0188809008,10.8241835532,16.2040000000,0.7922693598,0.0182503440,10.4626932506,20.6920000000,1.0117031347,0.0674053866,38.6426624853,1931.9400000000,94.4591993992,0.0646117920,37.0411297489,73.2560000000,3.5817381032,0.0000000000,1843.6020000000
1,42,unset,1776343168605,3,DL,1,1.0000000000,0.1024000000,1000,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,6,20,20,10,2.0737000000,3.1320000000,1.4020000000,0.0005668711,0.0000000000,0.0000312500,67.5501595814,67.6277555998,67.2339888684,-32.3034656551,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,7,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,20000,0.1000000000,1.0000000000,5.0000000000,1947.0020000000,1945.6000000000,1946.9020000000,0,1946.0020000000,2044.5920000000,112.6520000000,28.4911665897,0.1747584338,0.0000000000,0,0.0046844264,2.6805152330,2.8120000000,0.1375335519,0.0238213488,13.6310152687,20.4440000000,0.9999060937,0.0142707600,8.1659921564,16.1800000000,0.7913559282,0.0674053866,38.5706057893,1931.9400000000,94.4902454866,0.0645765120,36.9518715527,73.2160000000,3.5809589395,0.0000000000,1946.0020000000
1,42,unset,1776343168605,4,DL,1,1.0000000000,0.3072000000,1000,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,6,20,20,10,1.7538571429,3.4810000000,1.4020000000,0.0007642828,0.0000000000,0.0000109375,67.5005958441,67.5450303401,67.2339888684,-32.4565608061,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2045.2640000000,113.3240000000,28.4127684446,0.1743348373,0.0000000000,0,0.0050908987,2.9201843982,3.0560000000,0.1494183636,0.0188529360,10.8142103379,16.1800000000,0.7910959172,0.0183632400,10.5333163941,20.8200000000,1.0179614954,0.0674053866,38.6643241455,1931.9400000000,94.4591993992,0.0646223760,37.0679647243,73.2680000000,3.5823248246,0.0000000000,1843.6020000000
1,42,unset,1776343168605,5,DL,1,1.0000000000,0.1024000000,500,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,8,20,20,10,2.0398500000,4.1840000000,1.4020000000,0.0007061642,0.0000000000,0.0000156250,67.5377507925,67.6277555998,67.2339888684,-32.7674194376,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0.1000000000,1.0000000000,5.0000000000,1947.0020000000,1945.6000000000,1946.9020000000,0,1946.0020000000,2045.0240000000,113.0840000000,28.6398764415,0.1757077040,0.0000000000,0,0.0053840918,3.0642320833,3.2320000000,0.1580421550,0.0248047776,14.1170688761,21.2880000000,1.0409657784,0.0135369360,7.7042358922,15.3480000000,0.7505046396,0.0674053866,38.3622260437,1931.9400000000,94.4702849453,0.0645765120,36.7522371047,73.2160000000,3.5802024817,0.0000000000,1946.0020000000
1,42,unset,1776343168605,6,DL,1,1.0000000000,0.2048000000,500,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,8,20,20,10,1.6920000000,4.8780000000,1.3060000000,0.0011203607,0.0000000000,0.0000078125,67.5139261929,67.5450303401,67.2339888684,-32.7427890306,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2045.2640000000,113.3240000000,28.4256723631,0.1744140131,0.0000000000,0,0.0052374953,3.0029096788,3.1440000000,0.1537209866,0.0188948832,10.8333515561,16.2160000000,0.7928560812,0.0182644560,10.4718971128,20.7080000000,1.0124854298,0.0674053866,38.6467723606,1931.9400000000,94.4591993992,0.0646117920,37.0450692917,73.2560000000,3.5817381032,0.0000000000,1843.6020000000
1,42,unset,1776343168605,7,DL,1,1.0000000000,0.1024000000,1400,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,10,20,20,10,2.5194000000,5.6090000000,1.9370000000,0.0008204752,0.0000000000,0.0000437500,67.3863663196,67.6277555998,67.2339888684,-29.2734388909,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,0.1000000000,1.0000000000,5.0000000000,1947.5370000000,1945.6000000000,1947.4370000000,0,1946.5370000000,2044.3520000000,112.4120000000,28.3240144554,0.1737127668,0.0000000000,0,0.0042313098,2.4358081895,2.5400000000,0.1242447485,0.0212672304,12.2427561265,18.2520000000,0.8928012397,0.0162323280,9.3443494678,18.4040000000,0.9002363585,0.0674053866,38.8027822259,1931.9400000000,94.5013383214,0.0645765120,37.1743039902,73.2160000000,3.5813793319,0.0000000000,1946.5370000000
1,42,unset,1776343168605,8,DL,1,1.0000000000,0.3072000000,1400,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,10,20,20,10,16.5074285714,103.9300000000,1.5300000000,0.0385518794,0.0000000000,0.0000153125,67.5450303401,67.5450303401,67.5450303401,-33.4106548878,-33.4106548878,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9800,9800,0.1000000000,1.0000000000,5.0000000000,1845.5320000000,1843.2000000000,1845.4320000000,0,1844.5320000000,2045.2640000000,113.3240000000,28.4496070727,0.1745608715,0.0000000000,0,0.0051042257,2.9240376934,3.0640000000,0.1498095111,0.0197571312,11.3181900574,16.9560000000,0.8290372294,0.0176717520,10.1235470757,20.0360000000,0.9796290357,0.0674053866,38.6142587560,1931.9400000000,94.4591993992,0.0646223760,37.0199664175,73.2680000000,3.5823248246,0.0000000000,1844.5320000000
1,42,unset,1776343168605,9,DL,1,1.0000000000,0.1024000000,700,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,11,20,20,10,6.7972427500,105.2068550000,1.3060000000,0.0231677986,0.0000000000,0.0000218750,67.5139261929,67.5450303401,67.2339888684,-32.7427890306,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14000,14000,0.1000000000,1.0000000000,5.0000000000,1947.0020000000,1945.6000000000,1946.9020000000,0,1946.0020000000,2045.2640000000,113.3240000000,28.6427550673,0.1757459874,0.0000000000,0,0.0057305928,3.2607246884,3.4400000000,0.1681934459,0.0234205200,13.3263469320,20.1000000000,0.9827582161,0.0146094480,8.3128202334,16.5640000000,0.8098709995,0.0674053866,38.3538694665,1931.9400000000,94.4591993992,0.0645800400,36.7462386797,73.2200000000,3.5799779393,0.0000000000,1946.0020000000
1,42,unset,1776343168605,10,DL,1,1.0000000000,0.2048000000,700,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,11,20,20,10,11.7970000000,105.9280000000,1.3060000000,0.0330742930,0.0000000000,0.0000109375,67.5139261929,67.5450303401,67.2339888684,-32.7427890306,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7000,7000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2045.2640000000,113.3240000000,28.4286956012,0.1744325630,0.0000000000,0,0.0052841396,3.0293309620,3.1720000000,0.1550900031,0.0188809008,10.8241835532,16.2040000000,0.7922693598,0.0182503440,10.4626932506,20.6920000000,1.0117031347,0.0674053866,38.6426624853,1931.9400000000,94.4591993992,0.0646117920,37.0411297489,73.2560000000,3.5817381032,0.0000000000,1843.6020000000
1,42,unset,1776344610186,1,DL,1,1,0.1024,700,1,4,5,36,36,20,ACK-SU-FORMAT,800,4,20,20,10,1.92205,2.35,1.402,0.000424253,0,2.25184e-05,67.5381,67.6278,67.234,-32.798,-26.732,-33.4107,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14700,14700,0.1000000000,1.0000000000,5.0000000000,2050.2720000000,2048.0000000000,2050.1720000000,0,2049.2720000000,2147.5200000000,118.9830000000,28.7016290745,0.1849119674,0.0000000000,0,0.0060704303,3.2828758274,3.6440000000,0.1696841007,0.0260725152,14.0999609518,22.3760000000,1.0419460587,0.0141860880,7.6718063188,16.0840000000,0.7489569364,0.0707756559,38.2753246971,2028.5370000000,94.4595160930,0.0678072780,36.6700322049,76.8790000000,3.5798968112,0.0000000000,2049.2720000000
1,42,unset,1776344610186,2,DL,1,1.0000000000,0.2048000000,700,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,4,20,20,10,1.4134545455,2.2000000000,1.3060000000,0.0002645511,0.0000000000,0.0000117953,67.5167538427,67.5450303401,67.2339888684,-32.8035041085,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,7700,0.1000000000,1.0000000000,5.0000000000,2049.3060000000,2048.0000000000,2049.2060000000,0,2048.3060000000,2147.5200000000,118.9830000000,28.4335180254,0.1831846459,0.0000000000,0,0.0055773328,3.0446507855,3.3480000000,0.1559007599,0.0199202592,10.8744153219,17.0960000000,0.7960810609,0.0190688400,10.4096278961,21.6200000000,1.0067426613,0.0707756559,38.6362380898,2028.5370000000,94.4595160930,0.0678425580,37.0350679067,76.9190000000,3.5817594248,0.0000000000,2048.3060000000
1,42,unset,1776344610186,3,DL,1,1.0000000000,0.1024000000,1000,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,6,20,20,10,2.0831428571,3.1320000000,1.4020000000,0.0005542096,0.0000000000,0.0000321691,67.5499153318,67.6277555998,67.2339888684,-32.3561889519,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,21000,0.1000000000,1.0000000000,5.0000000000,2050.2720000000,2048.0000000000,2050.1720000000,0,2049.2720000000,2146.8480000000,118.3110000000,28.5028645857,0.1835739535,0.0000000000,0,0.0049776196,2.7115064340,2.9880000000,0.1391807897,0.0251217120,13.6847910732,21.5600000000,1.0042629939,0.0148916880,8.1120920026,16.8840000000,0.7864553056,0.0707756559,38.5543017321,2028.5370000000,94.4890835308,0.0678072780,36.9373087581,76.8790000000,3.5810173799,0.0000000000,2049.2720000000
1,42,unset,1776344610186,4,DL,1,1.0000000000,0.3072000000,1000,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,6,20,20,10,1.7538571429,3.4810000000,1.4020000000,0.0007642828,0.0000000000,0.0000107230,67.5005958441,67.5450303401,67.2339888684,-32.4565608061,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,7000,0.1000000000,1.0000000000,5.0000000000,1844.6020000000,1843.2000000000,1844.5020000000,0,1843.6020000000,2147.5200000000,118.9830000000,28.4037301213,0.1829927355,0.0000000000,0,0.0053307840,2.9131123618,3.2000000000,0.1490090896,0.0196079856,10.7151715849,16.8280000000,0.7836015497,0.0194216400,10.6133393458,22.0200000000,1.0253687975,0.0707756559,38.6767571538,2028.5370000000,94.4595160930,0.0678566700,37.0816195536,76.9350000000,3.5825044703,0.0000000000,1843.6020000000
1,42,unset,1776344610186,5,DL,1,1.0000000000,0.1024000000,500,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,8,20,20,10,2.0509047619,4.1840000000,1.4020000000,0.0006901456,0.0000000000,0.0000160846,67.5380974376,67.6277555998,67.2339888684,-32.7980496971,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,9,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,10500,0.1000000000,1.0000000000,5.0000000000,2050.2720000000,2048.0000000000,2050.1720000000,0,2049.2720000000,2147.2320000000,118.6950000000,28.6327175219,0.1844432619,0.0000000000,0,0.0055973232,3.0347127574,3.3600000000,0.1564805294,0.0261051408,14.1534803315,22.4040000000,1.0433898154,0.0141578640,7.6759995740,16.0520000000,0.7475671003,0.0707756559,38.3725895917,2028.5370000000,94.4721855859,0.0678072780,36.7632177454,76.8790000000,3.5803769690,0.0000000000,2049.2720000000
1,42,unset,1776344610186,6,DL,1,1.0000000000,0.2048000000,500,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,8,20,20,10,1.6569090909,4.8780000000,1.3060000000,0.0010692204,0.0000000000,0.0000084252,67.5167538427,67.5450303401,67.2339888684,-32.8035041085,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,5500,0.1000000000,1.0000000000,5.0000000000,2049.3060000000,2048.0000000000,2049.2060000000,0,2048.3060000000,2147.5200000000,118.9830000000,28.4303278898,0.1831640933,0.0000000000,0,0.0055240249,3.0158885522,3.3160000000,0.1544106691,0.0199389024,10.8858139421,17.1120000000,0.7968261064,0.0190829520,10.4185005158,21.6360000000,1.0074877068,0.0707756559,38.6405734193,2028.5370000000,94.4595160930,0.0678425580,37.0392235706,76.9190000000,3.5817594248,0.0000000000,2048.3060000000
1,42,unset,1776344610186,7,DL,1,1.0000000000,0.1024000000,1400,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,10,20,20,10,2.5076190476,5.6090000000,1.9370000000,0.0008015205,0.0000000000,0.0000450368,67.3939217492,67.6277555998,67.2339888684,-29.4704491765,-26.7319963161,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29400,29400,0.1000000000,1.0000000000,5.0000000000,2050.2720000000,2048.0000000000,2050.1720000000,0,2049.2720000000,2146.5600000000,118.0230000000,28.3318929962,0.1824483247,0.0000000000,0,0.0044445412,2.4360547939,2.6680000000,0.1242918903,0.0225675936,12.3693071111,19.3680000000,0.9022808587,0.0168532560,9.2372763787,19.1080000000,0.8901684556,0.0707756559,38.7921654256,2028.5370000000,94.5017609571,0.0678072780,37.1651962906,76.8790000000,3.5814978384,0.0000000000,2049.2720000000
1,42,unset,1776344610186,8,DL,1,1.0000000000,0.3072000000,1400,1,4,5.0000000000,36,36,20,ACK-SU-FORMAT,800,10,20,20,10,16.5074285714,103.9300000000,1.5300000000,0.0385518794,0.0000000000,0.0000150123,67.5450303401,67.5450303401,67.5450303401,-33.4106548878,-33.4106548878,-33.4106548878,11,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9800,9800,0.1000000000,1.0000000000,5.0000000000,1845.5320000000,1843.2000000000,1845.4320000000,0,1844.5320000000,2147.5200000000,118.9830000000,28.4388146467,0.1832187697,0.0000000000,0,0.0053441110,2.9167922965,3.2080000000,0.1493816123,0.0205121808,11.1954582135,17.6040000000,0.8197362539,0.0187301520,10.2228347192,21.2360000000,0.9888615706,0.0707756559,38.6290422372,2028.5370000000,94.4595160930,0.0678566700,37.0358725336,76.9350000000,3.5825044703,0.0000000000,1844.5320000000
